iteration,curLapTime,lastLapTime,stucktimer,damage,distRaced,distFromStart,racePos,z,speedZ,speedY,speedX,targetSpeed,rpm,skid,slip,trackPos,angle
1530, 31.61,0.0,0,0.0,1384.66,1279.66,9.0,0.375021,8.32777,0.841958,174.664,187.208968096,7518.77,0,0,-0.949097,0.00954673
1540, 31.83,0.0,0,0.0,1395.4,1290.4,9.0,0.380144,7.91604,1.10445,167.601,173.639858403,6526.83,0,0,-0.953791,0.00303575
1550, 32.046,0.0,0,0.0,1405.69,1300.69,9.0,0.375956,8.2975,1.00395,169.846,174.785857784,7277.94,0,0,-0.950789,0.00569367
1560, 32.246,0.0,0,0.0,1415.15,1310.15,9.0,0.376047,7.95022,1.43997,160.157,172.997629211,6146.94,0,0,-0.941112,-0.0058766
1570, 32.446,0.0,0,0.0,1424.25,1319.24,9.0,0.365557,8.11935,1.63533,161.952,189.595572081,8835.36,0,0,-0.928511,0.00981623
1580, 32.646,0.0,0,0.0,1433.52,1328.52,9.0,0.367882,8.26847,1.86532,165.439,180.880912162,9043.76,0,0,-0.931785,0.0153553
1590, 32.846,0.0,0,0.0,1442.99,1337.99,9.0,0.371635,8.52694,1.40392,168.806,177.7608968,9223.5,0,0,-0.939209,0.0113788
1600, 33.046,0.0,0,0.0,1452.62,1347.62,9.0,0.3724,8.70436,1.65964,170.411,190.190527544,9314.19,0,0,-0.940338,0.00971657
1610, 33.246,0.0,0,0.0,1462.35,1357.35,9.0,0.370279,8.77294,1.77594,172.419,173.14245227,9408.0,0,0,-0.939373,0.00912082
1620, 33.446,0.0,0,0.0,1472.16,1367.16,9.0,0.368971,8.68701,2.35365,173.227,214.046186568,9474.44,0,0,-0.93644,0.0115357
1630, 33.646,0.0,0,0.0,1482.05,1377.05,9.0,0.363983,8.68667,1.24996,174.105,175.877388497,9417.87,0,0,-0.924577,-0.00690782
1640, 33.846,0.0,0,0.0,1491.92,1386.92,9.0,0.32741,8.55117,1.3926,175.458,253.041825317,7489.73,0,0,-0.887817,-0.00999343
1650, 34.046,0.0,0,0.0,1501.84,1396.84,9.0,0.333113,8.73529,1.43021,176.762,179.165766255,7384.99,0,0,-0.863015,-0.0044443
1660, 34.246,0.0,0,0.0,1511.83,1406.82,9.0,0.328514,8.91624,1.41369,178.47,180.569781047,7644.54,0,0,-0.844482,0.000328779
1670, 34.446,0.0,0,0.0,1521.9,1416.9,9.0,0.327904,8.9841,1.75981,179.589,181.783896455,7504.16,0,0,-0.833646,0.00721443
1680, 34.646,0.0,0,0.0,1532.04,1427.04,9.0,0.327494,9.02341,1.0975,180.948,183.093158803,7747.14,0,0,-0.831954,0.00549638
1690, 34.846,0.0,0,0.0,1542.25,1437.25,9.0,0.327114,9.14795,1.06377,182.229,185.283256993,7800.96,0,0,-0.827959,0.00383604
1700, 35.046,0.0,0,0.0,1552.52,1447.52,9.0,0.327147,9.17215,1.31731,183.176,241.841511934,7844.7,0,0,-0.826854,0.00733006
